customer_id,total_orders,total_spend,average_order_value,first_purchase,last_purchase,total_returns,avg_discount_pct,discount_orders,distinct_categories,days_since_last_purchase,customer_span_days,purchase_frequency,return_rate,discount_usage_rate,favorite_category,avg_review_rating,n_reviews,site_visits_last_90d,avg_pages_per_visit,signup_date,region,acquisition_channel,age,primary_category,customer_tenure_days,customer_lifetime_value,will_purchase_next_60d,churned,churn_probability,predicted_churn,is_test_set
104945,24.0,38887.77,1620.3237499999998,2023-10-22,2025-06-16,3.0,7.5,14.0,5.0,16.0,603.0,1.1940298507462686,0.125,0.5833333333333334,Home & Kitchen,4.176923076923076,13.0,30.0,4.333333333333333,2023-10-10,Central,Social Media,36,Home & Kitchen,631,22494.510380348653,1,0,0.1677080781753345,0,0
104946,11.0,5948.27,540.7518181818182,2024-07-25,2025-04-22,2.0,3.1818181818181817,2.0,3.0,71.0,271.0,1.2177121771217712,0.1818181818181818,0.1818181818181818,Grocery,3.4714285714285715,7.0,14.0,4.0,2024-07-23,Central,Direct,25,Grocery,344,6311.39113372093,0,1,0.6790750787674376,1,0
104947,22.0,58356.62,2652.5736363636365,2023-12-25,2025-06-08,4.0,3.409090909090909,4.0,8.0,24.0,531.0,1.2429378531073447,0.1818181818181818,0.1818181818181818,Electronics,3.92,10.0,29.0,6.333333333333333,2023-12-07,East,Referral,22,Electronics,573,37173.06509598604,1,0,0.23996250315132087,0,0
104948,4.0,5355.43,1338.8575,2024-10-20,2025-03-20,1.0,12.5,3.0,2.0,104.0,151.0,0.794701986754967,0.25,0.75,Fashion,3.133333333333333,3.0,5.0,3.333333333333333,2024-10-07,West,Social Media,53,Fashion,268,7293.775932835821,0,1,0.7744023278223433,1,0
104949,19.0,14434.22,759.6957894736842,2023-01-27,2025-06-16,1.0,3.947368421052632,7.0,6.0,16.0,871.0,0.6544202066590126,0.0526315789473684,0.3684210526315789,Beauty & Personal Care,3.7,12.0,30.0,6.0,2023-01-01,East,Organic Search,52,Beauty & Personal Care,913,5770.526067907996,1,0,0.3010973811631667,0,0
104950,11.0,37788.38,3435.3072727272724,2024-08-23,2025-06-09,2.0,6.818181818181818,4.0,5.0,23.0,290.0,1.137931034482759,0.1818181818181818,0.3636363636363636,Electronics,4.483333333333333,6.0,15.0,5.333333333333333,2024-08-17,West,Organic Search,44,Electronics,319,43237.48808777429,1,0,0.27381468894986843,0,0
104951,10.0,6202.56,620.2560000000001,2024-10-07,2025-06-08,2.0,8.0,5.0,4.0,24.0,244.0,1.2295081967213115,0.2,0.5,Beauty & Personal Care,3.333333333333333,6.0,23.0,4.666666666666667,2024-08-11,Central,Direct,35,Beauty & Personal Care,325,6965.952,0,1,0.5227272889319454,1,0
104952,16.0,17573.06,1098.31625,2024-08-18,2025-06-23,1.0,7.8125,9.0,6.0,9.0,309.0,1.5533980582524272,0.0625,0.5625,Fashion,4.427272727272728,11.0,20.0,5.666666666666667,2024-08-05,North,Organic Search,43,Fashion,331,19378.147734138976,0,1,0.2359216142861756,0,1
104953,2.0,983.54,491.77,2024-10-26,2025-01-07,0.0,20.0,2.0,1.0,176.0,73.0,0.8219178082191781,0.0,1.0,Beauty & Personal Care,2.8,2.0,8.0,6.333333333333333,2024-07-01,South,Organic Search,49,Beauty & Personal Care,366,980.8527322404371,0,1,0.7422661031925449,1,0
104954,2.0,2846.57,1423.285,2025-05-09,2025-05-29,0.0,0.0,0.0,1.0,34.0,20.0,3.0,0.0,0.0,Sports & Outdoors,4.8,2.0,14.0,5.666666666666667,2025-04-24,East,Organic Search,28,Sports & Outdoors,69,15057.942753623189,0,1,0.4268133079770204,0,0
104955,3.0,1492.05,497.35,2025-04-12,2025-06-07,0.0,6.666666666666667,1.0,1.0,25.0,56.0,1.6071428571428572,0.0,0.3333333333333333,Beauty & Personal Care,4.199999999999999,2.0,19.0,5.666666666666667,2025-03-02,Central,Social Media,35,Beauty & Personal Care,122,4463.920081967213,0,1,0.4254521579410218,0,0
104956,11.0,13491.03,1226.4572727272728,2023-06-24,2024-06-29,0.0,6.818181818181818,7.0,5.0,368.0,371.0,0.889487870619946,0.0,0.6363636363636364,Sports & Outdoors,3.533333333333333,3.0,16.0,4.666666666666667,2023-05-15,East,Paid Ads,22,Sports & Outdoors,779,6321.214313222081,0,1,0.7074864631008029,1,0
104957,30.0,35599.69,1186.6563333333334,2023-08-04,2025-06-13,3.0,5.833333333333333,12.0,7.0,19.0,679.0,1.325478645066274,0.1,0.4,Fashion,4.15,14.0,20.0,5.666666666666667,2023-08-04,South,Direct,33,Fashion,698,18615.883739255016,1,0,0.20274871771805558,0,1
104958,20.0,21051.87,1052.5935,2023-11-14,2025-06-14,0.0,6.5,8.0,5.0,18.0,578.0,1.0380622837370244,0.0,0.4,Sports & Outdoors,4.125,8.0,14.0,6.0,2023-09-07,North,Paid Ads,51,Sports & Outdoors,664,11572.187575301205,1,0,0.27832832527243384,0,0
104959,6.0,9405.73,1567.621666666667,2024-05-15,2025-03-08,2.0,5.0,2.0,4.0,116.0,297.0,0.6060606060606061,0.3333333333333333,0.3333333333333333,Beauty & Personal Care,2.5,3.0,9.0,7.333333333333333,2024-01-17,East,Direct,46,Beauty & Personal Care,532,6453.179417293232,1,0,0.7715283983417593,1,0
104960,13.0,10931.76,840.9046153846155,2024-12-05,2025-06-24,1.0,6.538461538461538,6.0,2.0,8.0,201.0,1.9402985074626864,0.0769230769230769,0.4615384615384615,Beauty & Personal Care,3.3125,8.0,37.0,7.0,2024-11-25,South,Social Media,36,Beauty & Personal Care,219,18219.6,1,0,0.30110998974541325,0,0
104961,3.0,1455.48,485.16,2024-12-21,2025-03-15,0.0,0.0,0.0,1.0,109.0,84.0,1.0714285714285714,0.0,0.0,Beauty & Personal Care,3.3,1.0,26.0,3.0,2024-12-19,South,Social Media,18,Beauty & Personal Care,195,2724.36,1,0,0.40383568637777656,0,0
104962,6.0,7004.44,1167.4066666666663,2024-08-04,2025-05-28,1.0,3.333333333333333,1.0,4.0,35.0,297.0,0.6060606060606061,0.1666666666666666,0.1666666666666666,Beauty & Personal Care,2.0,1.0,22.0,6.666666666666667,2024-07-15,Central,Organic Search,27,Beauty & Personal Care,352,7263.126704545454,1,0,0.433766677469043,0,0
104963,21.0,33397.49,1590.3566666666666,2023-02-20,2024-10-23,0.0,10.952380952380953,14.0,5.0,252.0,611.0,1.0310965630114566,0.0,0.6666666666666666,Home & Kitchen,3.6818181818181817,11.0,6.0,4.666666666666667,2023-02-12,East,Organic Search,36,Home & Kitchen,871,13995.503846153844,0,1,0.8125422145649084,1,0
104964,1.0,1245.26,1245.26,2025-01-12,2025-01-12,0.0,5.0,1.0,1.0,171.0,1.0,30.0,0.0,1.0,Fashion,3.9,1.0,14.0,5.0,2024-04-23,North,Direct,32,Fashion,435,1044.8733333333334,0,1,0.7322195012750791,1,0
104965,3.0,1492.58,497.5266666666666,2025-03-15,2025-05-20,0.0,11.666666666666666,3.0,1.0,43.0,66.0,1.3636363636363635,0.0,1.0,Beauty & Personal Care,5.0,1.0,8.0,4.0,2025-03-10,North,Email,35,Beauty & Personal Care,114,4778.874561403509,1,0,0.5922408916262806,1,1
104967,15.0,30257.83,2017.188666666667,2023-07-23,2025-06-12,1.0,6.666666666666667,8.0,5.0,20.0,690.0,0.6521739130434783,0.0666666666666666,0.5333333333333333,Electronics,4.15,8.0,8.0,4.666666666666667,2023-07-18,North,Direct,29,Electronics,715,15446.304825174826,0,1,0.6789273889661289,1,0
104968,16.0,32255.44,2015.965,2023-01-11,2024-06-23,1.0,1.25,2.0,4.0,374.0,529.0,0.9073724007561436,0.0625,0.125,Electronics,3.822222222222222,9.0,13.0,4.0,2023-01-01,East,Email,34,Electronics,913,12895.11018619934,1,0,0.5661527854955386,1,0
104969,1.0,298.82,298.82,2025-06-16,2025-06-16,0.0,0.0,0.0,1.0,16.0,1.0,30.0,0.0,0.0,Grocery,4.4,1.0,9.0,5.0,2025-06-15,East,Organic Search,33,Grocery,17,6415.841176470589,1,0,0.4573649949518998,0,0
104970,14.0,12276.63,876.902142857143,2023-08-10,2025-03-28,0.0,8.571428571428571,7.0,4.0,96.0,596.0,0.7046979865771812,0.0,0.5,Grocery,3.6333333333333337,9.0,13.0,8.0,2023-06-30,Central,Social Media,27,Grocery,733,6113.192291950887,0,1,0.7124522157860638,1,1
104971,18.0,24757.14,1375.3966666666663,2024-02-04,2025-06-14,1.0,5.277777777777778,7.0,5.0,18.0,496.0,1.0887096774193548,0.0555555555555555,0.3888888888888889,Toys & Games,4.1125,8.0,22.0,6.333333333333333,2024-01-27,South,Email,55,Toys & Games,522,17311.027011494254,0,1,0.28137224579779846,0,0
104972,3.0,5099.98,1699.993333333333,2025-04-30,2025-06-20,0.0,1.6666666666666667,1.0,2.0,12.0,51.0,1.7647058823529411,0.0,0.3333333333333333,Home & Kitchen,3.0,2.0,23.0,5.333333333333333,2025-01-30,South,Email,29,Home & Kitchen,153,12166.618954248364,1,0,0.24506733641338818,0,0
104973,12.0,15896.57,1324.7141666666666,2024-06-28,2025-06-22,2.0,0.8333333333333334,1.0,4.0,10.0,359.0,1.0027855153203342,0.1666666666666666,0.0833333333333333,Fashion,4.366666666666666,9.0,21.0,5.333333333333333,2024-04-18,West,Organic Search,18,Fashion,440,13186.927386363635,1,0,0.27067393830454306,0,1
104975,2.0,1631.29,815.645,2024-09-16,2024-12-28,0.0,12.5,1.0,1.0,186.0,103.0,0.5825242718446603,0.0,0.5,Beauty & Personal Care,4.1,1.0,7.0,6.333333333333333,2024-09-09,North,Paid Ads,25,Beauty & Personal Care,296,2011.556925675676,0,1,0.7973046781640342,1,0
104976,8.0,6643.01,830.37625,2024-07-01,2024-12-21,1.0,7.5,5.0,2.0,193.0,173.0,1.3872832369942196,0.125,0.625,Grocery,3.225,4.0,8.0,3.333333333333333,2024-06-27,North,Organic Search,44,Grocery,370,6553.239594594595,0,1,0.8269147503844779,1,0
104977,25.0,21909.7,876.388,2023-02-10,2025-05-14,5.0,7.6,15.0,6.0,49.0,824.0,0.9101941747572816,0.2,0.6,Fashion,4.045454545454546,11.0,22.0,4.333333333333333,2023-01-01,North,Organic Search,27,Fashion,913,8759.080503833517,1,0,0.36857544572643114,0,0
104978,12.0,16903.739999999998,1408.6449999999998,2024-11-01,2025-05-29,0.0,1.6666666666666667,1.0,4.0,34.0,209.0,1.7224880382775118,0.0,0.0833333333333333,Sports & Outdoors,3.5,7.0,16.0,3.6666666666666665,2024-09-23,West,Social Media,41,Sports & Outdoors,282,21878.954255319142,1,0,0.45252856869159175,0,1
104979,8.0,7423.99,927.99875,2025-02-12,2025-06-15,0.0,3.125,2.0,6.0,17.0,123.0,1.951219512195122,0.0,0.25,Grocery,4.166666666666667,3.0,15.0,8.0,2025-01-08,South,Social Media,34,Sports & Outdoors,175,15484.322,0,1,0.3697165673718086,0,0
104980,10.0,4444.14,444.414,2024-03-28,2025-06-19,1.0,5.0,6.0,5.0,13.0,448.0,0.6696428571428571,0.1,0.6,Books,4.6,5.0,26.0,6.0,2024-02-28,Central,Organic Search,46,Books,490,3310.4308163265305,1,0,0.2904998412876231,0,0
104981,22.0,25126.94,1142.1336363636362,2023-12-28,2025-06-20,4.0,5.0,8.0,7.0,12.0,540.0,1.2222222222222223,0.1818181818181818,0.3636363636363636,Fashion,4.191666666666666,12.0,19.0,7.0,2023-11-25,East,Social Media,32,Fashion,585,15677.492478632475,0,1,0.3551790259532751,0,0
104982,4.0,3451.88,862.97,2025-03-02,2025-06-25,1.0,5.0,2.0,2.0,7.0,115.0,1.0434782608695652,0.25,0.5,Grocery,1.85,2.0,28.0,5.333333333333333,2025-01-16,Central,Organic Search,27,Grocery,167,7544.528143712575,1,0,0.3399688566626995,0,0
104985,24.0,22324.13,930.1720833333334,2023-01-14,2025-04-11,0.0,6.25,9.0,4.0,82.0,818.0,0.880195599022005,0.0,0.375,Beauty & Personal Care,3.73,10.0,10.0,3.0,2023-01-01,North,Direct,18,Beauty & Personal Care,913,8924.761719605696,0,1,0.6972862254979018,1,0
104986,7.0,13298.45,1899.7785714285717,2024-03-21,2025-03-25,1.0,2.142857142857143,2.0,2.0,99.0,369.0,0.5691056910569106,0.1428571428571428,0.2857142857142857,Electronics,4.25,4.0,17.0,5.333333333333333,2023-12-15,Central,Organic Search,28,Electronics,565,8591.03407079646,0,1,0.5102839580253602,1,1
104987,6.0,5232.78,872.13,2024-11-02,2025-06-06,0.0,7.5,2.0,2.0,26.0,216.0,0.8333333333333333,0.0,0.3333333333333333,Home & Kitchen,4.125,4.0,9.0,6.0,2024-10-11,East,Direct,66,Home & Kitchen,264,7234.714772727272,1,0,0.4963348947032815,0,0
104988,14.0,21486.48,1534.7485714285715,2023-04-17,2025-06-01,0.0,6.428571428571429,6.0,5.0,31.0,776.0,0.5412371134020618,0.0,0.4285714285714285,Home & Kitchen,4.1,4.0,17.0,5.666666666666667,2023-03-24,North,Direct,18,Home & Kitchen,831,9437.503249097472,1,0,0.3973895340300404,0,0
104989,7.0,9207.49,1315.3557142857142,2025-02-21,2025-06-22,0.0,11.428571428571429,5.0,3.0,10.0,121.0,1.7355371900826446,0.0,0.7142857142857143,Toys & Games,4.366666666666666,3.0,15.0,5.333333333333333,2025-01-17,West,Social Media,37,Toys & Games,166,20245.384638554217,1,0,0.2735796058286677,0,0
104990,10.0,14735.97,1473.597,2024-07-29,2025-06-11,0.0,9.0,5.0,5.0,21.0,317.0,0.946372239747634,0.0,0.5,Grocery,4.16,5.0,20.0,5.666666666666667,2024-07-28,Central,Direct,32,Grocery,339,15866.162389380532,1,0,0.2823221069769388,0,0
104991,1.0,900.24,900.24,2025-07-01,2025-07-01,1.0,0.0,0.0,1.0,1.0,1.0,30.0,1.0,0.0,Fashion,4.037037037037037,0.0,19.0,8.333333333333334,2025-04-08,West,Organic Search,55,Fashion,85,3865.736470588236,1,0,0.3057868636900071,0,0
104992,25.0,22853.75,914.15,2023-06-01,2025-06-08,5.0,7.4,9.0,5.0,24.0,738.0,1.016260162601626,0.2,0.36,Beauty & Personal Care,3.675,12.0,20.0,4.333333333333333,2023-04-19,Central,Organic Search,22,Beauty & Personal Care,805,10362.259316770183,1,0,0.34890750556011796,0,0
104993,5.0,7213.83,1442.766,2025-02-21,2025-06-07,0.0,7.0,2.0,3.0,25.0,106.0,1.4150943396226416,0.0,0.4,Home & Kitchen,3.766666666666667,3.0,31.0,7.333333333333333,2025-02-02,South,Email,36,Home & Kitchen,150,17553.653,1,0,0.19463669506960862,0,0
104994,3.0,4080.18,1360.06,2025-02-04,2025-03-02,0.0,8.333333333333334,2.0,3.0,122.0,26.0,3.461538461538461,0.0,0.6666666666666666,Books,4.533333333333333,3.0,19.0,5.333333333333333,2025-01-29,East,Social Media,42,Books,154,9670.556493506494,1,0,0.3872958798071711,0,1
104995,7.0,9006.5,1286.642857142857,2024-03-16,2025-03-25,0.0,7.142857142857143,4.0,4.0,99.0,374.0,0.5614973262032086,0.0,0.5714285714285714,Home & Kitchen,4.05,6.0,8.0,3.333333333333333,2024-02-19,Central,Paid Ads,33,Home & Kitchen,499,6587.920841683367,0,1,0.6988895685257033,1,0
104998,29.0,29031.51,1001.086551724138,2023-09-29,2025-05-04,3.0,8.793103448275861,15.0,7.0,59.0,583.0,1.4922813036020584,0.1034482758620689,0.5172413793103449,Toys & Games,4.161904761904762,21.0,10.0,6.666666666666667,2023-09-23,West,Organic Search,31,Toys & Games,648,16352.625231481485,1,0,0.4598822777799478,0,1
104999,5.0,10619.55,2123.91,2025-04-13,2025-06-04,0.0,8.0,4.0,3.0,28.0,52.0,2.8846153846153846,0.0,0.8,Electronics,3.6,5.0,9.0,3.333333333333333,2025-03-05,West,Organic Search,31,Electronics,119,32572.56932773109,1,0,0.5214512594508589,1,0
105000,4.0,7841.64,1960.41,2023-05-15,2024-05-18,1.0,3.75,1.0,3.0,410.0,369.0,0.3252032520325203,0.25,0.25,Electronics,3.7,2.0,2.0,5.666666666666667,2023-01-01,North,Direct,45,Electronics,913,3134.938225629792,0,1,0.8784880407071401,1,0
105001,14.0,19194.98,1371.07,2024-05-23,2025-06-05,2.0,6.428571428571429,6.0,4.0,27.0,378.0,1.1111111111111112,0.1428571428571428,0.4285714285714285,Beauty & Personal Care,4.128571428571428,7.0,30.0,5.333333333333333,2024-05-08,South,Paid Ads,39,Beauty & Personal Care,420,16681.35166666667,1,0,0.18272847611983853,0,0
105002,2.0,5906.55,2953.275,2025-06-30,2025-07-02,0.0,0.0,0.0,1.0,0.0,2.0,30.0,0.0,0.0,Sports & Outdoors,3.6,1.0,7.0,8.0,2025-06-21,West,Email,41,Sports & Outdoors,11,195990.0681818182,1,0,0.38908810608371025,0,1
105003,37.0,25985.92,702.3221621621622,2023-01-03,2025-06-25,2.0,5.405405405405405,18.0,6.0,7.0,904.0,1.2278761061946903,0.054054054054054,0.4864864864864865,Grocery,4.010526315789474,19.0,19.0,6.0,2023-01-01,South,Organic Search,38,Grocery,913,10388.675575027384,1,0,0.23628262008807493,0,0
105004,5.0,3474.74,694.948,2024-06-20,2025-06-11,1.0,0.0,0.0,3.0,21.0,356.0,0.4213483146067415,0.2,0.0,Fashion,3.4,3.0,5.0,8.0,2024-05-08,West,Paid Ads,45,Fashion,420,3019.714523809524,0,1,0.7986432899962927,1,0
105005,7.0,10480.45,1497.207142857143,2024-12-12,2025-06-30,0.0,7.857142857142857,3.0,3.0,2.0,200.0,1.05,0.0,0.4285714285714285,Home & Kitchen,4.65,4.0,15.0,3.6666666666666665,2024-09-02,East,Direct,49,Home & Kitchen,303,12624.964521452148,0,1,0.4062407288260767,0,0
105006,4.0,2368.96,592.24,2024-06-03,2025-05-14,0.0,8.75,2.0,1.0,49.0,345.0,0.3478260869565217,0.0,0.5,Grocery,3.5666666666666664,3.0,12.0,4.0,2024-05-10,West,Organic Search,31,Grocery,418,2068.5894736842106,1,0,0.6811911932210272,1,0
105007,1.0,1275.2,1275.2,2025-07-01,2025-07-01,0.0,0.0,0.0,1.0,1.0,1.0,30.0,0.0,0.0,Fashion,4.1,1.0,1.0,3.0,2025-06-22,South,Paid Ads,44,Fashion,10,46544.8,0,1,0.37776633586320807,0,1
105008,4.0,16939.4,4234.85,2025-01-06,2025-04-15,0.0,8.75,3.0,2.0,78.0,99.0,1.2121212121212122,0.0,0.75,Electronics,4.033333333333334,3.0,10.0,3.0,2024-07-17,South,Email,20,Electronics,350,17665.374285714286,0,1,0.6499758665273775,1,0
105009,3.0,2848.95,949.65,2025-03-27,2025-06-23,0.0,1.6666666666666667,1.0,2.0,9.0,88.0,1.0227272727272727,0.0,0.3333333333333333,Grocery,4.5,2.0,12.0,5.666666666666667,2025-02-21,West,Organic Search,18,Grocery,131,7937.914122137405,1,0,0.40276631440672117,0,0
105010,7.0,8069.16,1152.7371428571428,2024-10-31,2025-06-07,1.0,3.571428571428572,3.0,1.0,25.0,219.0,0.9589041095890412,0.1428571428571428,0.4285714285714285,Fashion,3.7857142857142856,7.0,26.0,4.0,2024-08-06,North,Organic Search,55,Fashion,330,8924.98,1,0,0.25459879954242415,0,0
105011,6.0,5429.16,904.86,2024-11-29,2025-06-20,0.0,5.833333333333333,2.0,1.0,12.0,203.0,0.8866995073891626,0.0,0.3333333333333333,Toys & Games,4.933333333333334,3.0,16.0,7.333333333333333,2024-11-19,South,Direct,31,Toys & Games,225,8807.304,0,1,0.40559739178486076,0,0
105012,8.0,16544.66,2068.0825,2024-06-15,2025-06-27,2.0,4.375,3.0,4.0,5.0,377.0,0.636604774535809,0.25,0.375,Fashion,3.6,5.0,12.0,5.0,2024-05-28,Central,Paid Ads,37,Fashion,400,15097.00225,1,0,0.5996399330989193,1,0
105013,2.0,1231.95,615.975,2025-03-29,2025-04-26,1.0,0.0,0.0,1.0,67.0,28.0,2.142857142857143,0.5,0.0,Beauty & Personal Care,3.4,2.0,12.0,4.333333333333333,2024-10-11,North,Referral,21,Beauty & Personal Care,264,1703.2642045454547,0,1,0.7203309989872789,1,0
105014,5.0,4879.74,975.948,2025-03-08,2025-04-27,1.0,2.0,1.0,2.0,66.0,50.0,3.0,0.2,0.2,Toys & Games,4.15,4.0,25.0,6.333333333333333,2024-12-04,East,Organic Search,21,Toys & Games,210,8481.452857142858,1,0,0.22976045308672574,0,0
105015,6.0,16591.45,2765.241666666667,2025-03-13,2025-06-28,0.0,10.833333333333334,4.0,3.0,4.0,107.0,1.6822429906542056,0.0,0.6666666666666666,Fashion,4.6000000000000005,3.0,21.0,6.0,2025-03-12,North,Organic Search,27,Fashion,112,54070.35044642857,1,0,0.25848434926595265,0,1
105018,3.0,2264.26,754.7533333333334,2025-05-20,2025-06-10,0.0,0.0,0.0,2.0,22.0,21.0,4.285714285714286,0.0,0.0,Beauty & Personal Care,4.033333333333333,3.0,16.0,6.5,2025-05-04,East,Paid Ads,31,Beauty & Personal Care,59,14007.710169491527,0,1,0.3795987029476146,0,0
105019,22.0,39304.560000000005,1786.5709090909093,2023-11-26,2025-02-07,2.0,5.0,6.0,5.0,145.0,439.0,1.5034168564920274,0.0909090909090909,0.2727272727272727,Home & Kitchen,4.081818181818182,11.0,27.0,5.0,2023-11-01,East,Direct,26,Home & Kitchen,609,23556.920197044336,0,1,0.4051386357854661,0,0
105020,2.0,827.9000000000001,413.9500000000001,2025-03-22,2025-04-13,0.0,12.5,1.0,2.0,80.0,22.0,2.7272727272727275,0.0,0.5,Beauty & Personal Care,4.037037037037037,0.0,20.0,4.333333333333333,2025-03-22,West,Email,47,Beauty & Personal Care,102,2962.583333333333,1,0,0.42566115873935934,0,1
105021,4.0,2836.52,709.13,2025-01-14,2025-04-11,0.0,10.0,3.0,2.0,82.0,87.0,1.3793103448275863,0.0,0.75,Beauty & Personal Care,4.3,1.0,17.0,5.333333333333333,2025-01-11,North,Social Media,44,Beauty & Personal Care,172,6019.359302325581,0,1,0.45493446718740793,0,0
105022,3.0,4316.02,1438.6733333333334,2025-01-16,2025-03-13,0.0,10.0,1.0,2.0,111.0,56.0,1.6071428571428572,0.0,0.3333333333333333,Fashion,3.2,1.0,10.0,6.333333333333333,2025-01-09,East,Paid Ads,29,Fashion,174,9053.72011494253,1,0,0.5923329677544797,1,0
105023,2.0,903.21,451.605,2025-02-02,2025-02-20,0.0,20.0,2.0,2.0,132.0,18.0,3.333333333333333,0.0,1.0,Beauty & Personal Care,5.0,1.0,12.0,3.333333333333333,2024-11-15,East,Social Media,42,Beauty & Personal Care,229,1439.614192139738,0,1,0.6654772984151885,1,1
105024,12.0,9870.44,822.5366666666667,2024-02-09,2025-05-06,0.0,7.083333333333333,6.0,3.0,57.0,452.0,0.7964601769911505,0.0,0.5,Fashion,3.628571428571429,7.0,12.0,5.333333333333333,2024-01-21,South,Referral,32,Fashion,528,6823.315530303031,0,1,0.6923358489473935,1,0
105025,10.0,15133.29,1513.329,2024-10-28,2025-06-10,1.0,8.0,5.0,3.0,22.0,225.0,1.3333333333333333,0.1,0.5,Fashion,4.7,2.0,37.0,8.0,2024-10-14,South,Organic Search,31,Fashion,261,21163.413218390804,1,0,0.22397874854403999,0,0
105026,9.0,18820.63,2091.181111111111,2024-03-07,2025-03-05,1.0,7.222222222222222,4.0,3.0,119.0,363.0,0.7438016528925621,0.1111111111111111,0.4444444444444444,Electronics,3.775,4.0,16.0,4.333333333333333,2023-08-01,West,Direct,34,Electronics,701,9799.614764621969,1,0,0.5358430872027025,1,0
105027,2.0,1599.89,799.945,2025-05-18,2025-06-06,0.0,2.5,1.0,1.0,26.0,19.0,3.1578947368421053,0.0,0.5,Grocery,4.75,2.0,31.0,7.0,2025-05-02,East,Social Media,42,Grocery,61,9573.112295081968,1,0,0.20300493074930132,0,0
105028,37.0,63289.91,1710.5381081081082,2023-09-29,2025-06-18,3.0,7.162162162162162,18.0,8.0,14.0,628.0,1.767515923566879,0.081081081081081,0.4864864864864865,Home & Kitchen,4.2,22.0,22.0,5.666666666666667,2023-09-26,East,Direct,25,Home & Kitchen,645,35815.2203875969,1,0,0.17882709126354507,0,0
105029,22.0,28152.07,1279.6395454545454,2023-01-09,2025-03-23,2.0,1.5909090909090908,3.0,5.0,101.0,804.0,0.8208955223880596,0.0909090909090909,0.1363636363636363,Fashion,3.9866666666666655,15.0,10.0,3.6666666666666665,2023-01-01,Central,Direct,40,Fashion,913,11254.661062431544,0,1,0.7297931407498696,1,0
105030,15.0,8282.67,552.178,2024-07-31,2025-06-25,1.0,10.333333333333334,13.0,4.0,7.0,329.0,1.3677811550151977,0.0666666666666666,0.8666666666666667,Books,3.6000000000000005,7.0,32.0,4.666666666666667,2024-07-21,East,Organic Search,62,Books,346,8737.498699421965,1,0,0.2972535702951721,0,0
105031,4.0,9013.69,2253.4225,2025-04-09,2025-06-28,2.0,3.75,1.0,2.0,4.0,80.0,1.5,0.5,0.25,Home & Kitchen,4.266666666666667,3.0,12.0,6.666666666666667,2025-04-02,Central,Paid Ads,37,Home & Kitchen,91,36153.811538461545,1,0,0.34711832758083816,0,0
105032,9.0,11488.09,1276.4544444444446,2024-01-26,2024-09-24,0.0,3.333333333333333,2.0,3.0,281.0,242.0,1.115702479338843,0.0,0.2222222222222222,Home & Kitchen,4.7,5.0,8.0,6.0,2024-01-12,Central,Social Media,35,Home & Kitchen,537,7808.478305400372,0,1,0.749170942572012,1,0
105033,8.0,14456.7,1807.0875,2024-07-16,2025-06-25,0.0,2.5,2.0,1.0,7.0,344.0,0.6976744186046512,0.0,0.25,Home & Kitchen,3.85,4.0,6.0,4.666666666666667,2024-07-16,East,Social Media,34,Home & Kitchen,351,15033.320512820515,1,0,0.575703942115571,1,1
105034,6.0,6505.04,1084.1733333333334,2024-07-04,2025-03-09,2.0,10.0,4.0,1.0,115.0,248.0,0.7258064516129031,0.3333333333333333,0.6666666666666666,Fashion,3.45,4.0,4.0,7.333333333333333,2024-03-27,South,Email,40,Fashion,462,5139.263203463203,0,1,0.8120243898220497,1,0
105035,15.0,11276.09,751.7393333333333,2023-09-03,2025-02-24,0.0,6.666666666666667,8.0,6.0,128.0,540.0,0.8333333333333334,0.0,0.5333333333333333,Toys & Games,4.1375,8.0,5.0,2.6666666666666665,2023-07-17,East,Organic Search,18,Toys & Games,716,5748.286103351956,0,1,0.7345745290340783,1,0
105036,7.0,28491.64,4070.2342857142858,2024-11-11,2025-06-22,0.0,10.0,5.0,1.0,10.0,223.0,0.9417040358744394,0.0,0.7142857142857143,Electronics,4.65,4.0,23.0,6.666666666666667,2024-11-03,North,Social Media,53,Electronics,241,43151.23900414937,1,0,0.2863540982294844,0,1
105037,2.0,1094.4,547.2,2025-03-06,2025-06-01,0.0,0.0,0.0,1.0,31.0,87.0,0.6896551724137931,0.0,0.0,Fashion,2.45,2.0,11.0,5.0,2024-12-12,West,Direct,45,Fashion,202,1977.5049504950496,0,1,0.7295239437999161,1,0
105038,17.0,8303.31,488.43,2023-01-26,2025-03-30,0.0,7.0588235294117645,6.0,4.0,94.0,794.0,0.6423173803526449,0.0,0.3529411764705882,Books,4.1000000000000005,6.0,11.0,6.333333333333333,2023-01-01,South,Direct,27,Books,913,3319.5050930996717,0,1,0.6763505083444455,1,1
105039,7.0,12279.04,1754.1485714285714,2024-02-20,2025-01-31,0.0,3.571428571428572,2.0,1.0,152.0,346.0,0.6069364161849711,0.0,0.2857142857142857,Home & Kitchen,4.14,5.0,15.0,4.666666666666667,2024-01-07,Central,Organic Search,35,Home & Kitchen,542,8269.095202952029,1,0,0.5285993404416869,1,0
