order_id,customer_id,order_date,category,quantity,unit_price,discount_pct,net_amount,is_returned
ORD1049170017,104917,2025-07-29,Home & Kitchen,1,1695.34,10.0,1525.81,0
ORD1049170018,104917,2025-08-07,Grocery,1,324.85,0.0,324.85,0
ORD1049170019,104917,2025-08-15,Home & Kitchen,1,1475.49,15.0,1254.17,1
ORD1049180001,104918,2025-04-21,Electronics,1,6854.26,0.0,6854.26,0
ORD1049180002,104918,2025-04-27,Grocery,1,444.87,20.0,355.89,0
ORD1049180003,104918,2025-07-08,Electronics,1,791.97,0.0,791.97,0
ORD1049180004,104918,2025-08-12,Electronics,1,3067.99,5.0,2914.59,1
ORD1049180005,104918,2025-08-25,Home & Kitchen,1,1544.78,15.0,1313.07,0
ORD1049190001,104919,2024-11-08,Sports & Outdoors,1,400.98,20.0,320.79,0
ORD1049190002,104919,2025-01-13,Toys & Games,1,649.51,0.0,649.51,0
ORD1049190003,104919,2025-02-05,Sports & Outdoors,1,1029.52,0.0,1029.52,1
ORD1049190004,104919,2025-03-20,Sports & Outdoors,1,1119.84,0.0,1119.84,0
ORD1049190005,104919,2025-04-11,Sports & Outdoors,2,754.67,0.0,1509.33,0
ORD1049190006,104919,2025-07-18,Sports & Outdoors,2,1121.16,0.0,2242.32,0
ORD1049190007,104919,2025-08-12,Sports & Outdoors,1,567.82,0.0,567.82,0
ORD1049190008,104919,2025-08-27,Sports & Outdoors,1,951.99,0.0,951.99,0
ORD1049200001,104920,2024-05-01,Grocery,1,207.94,0.0,207.94,0
ORD1049200002,104920,2024-05-08,Books,1,226.65,0.0,226.65,0
ORD1049200003,104920,2024-06-11,Sports & Outdoors,1,1004.81,0.0,1004.81,0
ORD1049200004,104920,2024-07-25,Grocery,2,442.17,15.0,751.7,0
ORD1049200005,104920,2024-08-13,Sports & Outdoors,2,1772.76,0.0,3545.52,0
ORD1049200006,104920,2024-10-03,Grocery,2,385.5,5.0,732.46,0
ORD1049200007,104920,2024-10-31,Grocery,1,431.88,0.0,431.88,0
ORD1049200008,104920,2024-11-25,Grocery,2,416.17,0.0,832.35,0
ORD1049200009,104920,2024-12-12,Fashion,1,854.73,0.0,854.73,0
ORD1049200010,104920,2025-01-08,Grocery,2,589.12,25.0,883.68,0
ORD1049200011,104920,2025-03-16,Beauty & Personal Care,1,780.86,0.0,780.86,0
ORD1049200012,104920,2025-03-26,Electronics,1,3397.17,0.0,3397.17,0
ORD1049200013,104920,2025-04-04,Grocery,1,172.3,10.0,155.07,1
ORD1049200014,104920,2025-07-10,Grocery,1,589.18,0.0,589.18,0
ORD1049200015,104920,2025-07-22,Fashion,1,689.43,0.0,689.43,0
ORD1049200016,104920,2025-07-26,Grocery,2,618.36,0.0,1236.71,0
ORD1049210001,104921,2024-02-13,Sports & Outdoors,1,1239.85,0.0,1239.85,0
ORD1049210002,104921,2024-02-29,Toys & Games,2,889.03,0.0,1778.06,0
ORD1049210003,104921,2024-03-04,Books,1,162.3,0.0,162.3,0
ORD1049210004,104921,2024-03-19,Books,2,310.11,0.0,620.21,0
ORD1049210005,104921,2024-04-08,Toys & Games,1,918.39,5.0,872.47,0
ORD1049210006,104921,2024-05-05,Electronics,1,4177.0,0.0,4177.0,0
ORD1049210007,104921,2024-08-04,Toys & Games,1,1069.69,0.0,1069.69,0
ORD1049210008,104921,2024-09-03,Beauty & Personal Care,2,549.96,0.0,1099.91,0
ORD1049210009,104921,2024-09-12,Toys & Games,1,874.61,10.0,787.15,0
ORD1049210010,104921,2025-01-25,Books,2,402.72,5.0,765.17,0
ORD1049210011,104921,2025-02-06,Toys & Games,2,593.17,0.0,1186.35,0
ORD1049210012,104921,2025-02-22,Toys & Games,1,614.1,20.0,491.28,0
ORD1049210013,104921,2025-03-11,Toys & Games,2,763.31,0.0,1526.62,1
ORD1049210014,104921,2025-04-15,Toys & Games,3,642.65,0.0,1927.96,0
ORD1049210015,104921,2025-05-30,Toys & Games,1,574.84,0.0,574.84,0
ORD1049220001,104922,2025-06-22,Beauty & Personal Care,1,774.18,0.0,774.18,0
ORD1049220002,104922,2025-08-03,Fashion,1,993.03,0.0,993.03,1
ORD1049220003,104922,2025-08-29,Books,1,393.13,0.0,393.13,0
ORD1049230001,104923,2024-12-21,Sports & Outdoors,1,1514.22,0.0,1514.22,0
ORD1049230002,104923,2025-02-13,Toys & Games,1,252.33,0.0,252.33,0
ORD1049230003,104923,2025-02-16,Beauty & Personal Care,1,50.0,0.0,50.0,0
ORD1049240001,104924,2023-01-31,Fashion,1,575.2,0.0,575.2,0
ORD1049240002,104924,2023-02-22,Books,1,356.68,25.0,267.51,0
ORD1049240003,104924,2023-03-02,Books,3,621.76,0.0,1865.27,0
ORD1049240004,104924,2023-04-04,Fashion,1,888.47,5.0,844.05,0
ORD1049240005,104924,2023-05-22,Fashion,1,1217.52,0.0,1217.52,0
ORD1049240006,104924,2023-07-31,Fashion,1,588.09,0.0,588.09,0
ORD1049240007,104924,2023-11-12,Fashion,1,614.04,0.0,614.04,0
ORD1049240008,104924,2023-11-18,Fashion,1,803.08,15.0,682.62,1
ORD1049240009,104924,2023-12-13,Sports & Outdoors,1,381.03,0.0,381.03,0
ORD1049240010,104924,2023-12-23,Home & Kitchen,1,1257.74,0.0,1257.74,0
ORD1049240011,104924,2024-01-20,Fashion,1,1009.78,15.0,858.31,0
ORD1049240012,104924,2024-02-03,Fashion,1,838.61,0.0,838.61,0
ORD1049240013,104924,2024-02-14,Fashion,2,1089.42,0.0,2178.84,0
ORD1049240014,104924,2024-03-06,Books,1,313.21,5.0,297.55,0
ORD1049240015,104924,2024-03-18,Fashion,2,1197.21,5.0,2274.69,1
ORD1049240016,104924,2024-04-15,Beauty & Personal Care,2,347.66,0.0,695.32,0
ORD1049240017,104924,2024-05-03,Electronics,1,3034.46,0.0,3034.46,1
ORD1049240018,104924,2024-05-20,Sports & Outdoors,1,1204.32,25.0,903.24,0
ORD1049240019,104924,2024-06-28,Fashion,1,1100.9,10.0,990.81,0
ORD1049240020,104924,2025-01-29,Fashion,1,1115.14,0.0,1115.14,0
ORD1049260001,104926,2023-09-27,Fashion,1,743.66,0.0,743.66,0
ORD1049260002,104926,2023-10-23,Fashion,1,873.32,0.0,873.32,0
ORD1049260003,104926,2023-11-19,Home & Kitchen,3,945.42,15.0,2410.81,0
ORD1049260004,104926,2024-01-11,Fashion,1,537.49,30.0,376.25,0
ORD1049260005,104926,2024-01-26,Fashion,1,642.42,0.0,642.42,0
ORD1049260006,104926,2024-02-08,Fashion,2,992.47,0.0,1984.94,0
ORD1049260007,104926,2024-07-17,Fashion,1,247.81,0.0,247.81,0
ORD1049260008,104926,2024-08-14,Fashion,1,1161.52,0.0,1161.52,0
ORD1049260009,104926,2024-09-10,Electronics,1,2323.95,0.0,2323.95,0
ORD1049260010,104926,2024-09-23,Beauty & Personal Care,1,652.93,15.0,554.99,0
ORD1049260011,104926,2024-09-26,Fashion,1,1087.98,0.0,1087.98,1
ORD1049260012,104926,2024-10-03,Grocery,1,410.61,0.0,410.61,0
ORD1049260013,104926,2024-10-03,Fashion,1,1607.11,0.0,1607.11,0
ORD1049260014,104926,2024-10-22,Fashion,1,515.43,0.0,515.43,1
ORD1049260015,104926,2025-01-25,Fashion,3,630.11,0.0,1890.34,0
ORD1049260016,104926,2025-02-06,Fashion,1,775.74,15.0,659.38,0
ORD1049260017,104926,2025-02-26,Books,1,444.1,0.0,444.1,0
ORD1049260018,104926,2025-04-04,Fashion,1,771.63,20.0,617.3,0
ORD1049260019,104926,2025-04-13,Sports & Outdoors,1,1368.72,20.0,1094.97,0
ORD1049260020,104926,2025-04-19,Beauty & Personal Care,2,428.7,20.0,685.92,0
ORD1049260021,104926,2025-04-26,Sports & Outdoors,2,626.02,0.0,1252.03,0
ORD1049260022,104926,2025-04-29,Fashion,1,885.92,15.0,753.03,0
ORD1049260023,104926,2025-06-20,Electronics,1,2619.47,20.0,2095.57,0
ORD1049260024,104926,2025-07-11,Toys & Games,1,976.74,0.0,976.74,0
ORD1049260025,104926,2025-07-23,Books,1,143.3,0.0,143.3,0
ORD1049270001,104927,2024-12-12,Beauty & Personal Care,1,564.04,5.0,535.84,0
ORD1049270002,104927,2025-01-12,Fashion,1,819.43,0.0,819.43,0
ORD1049270003,104927,2025-01-20,Beauty & Personal Care,1,365.02,0.0,365.02,0
ORD1049270004,104927,2025-02-04,Beauty & Personal Care,1,50.0,0.0,50.0,0
ORD1049270005,104927,2025-06-02,Home & Kitchen,2,806.09,10.0,1450.97,0
ORD1049270006,104927,2025-06-06,Sports & Outdoors,1,713.51,0.0,713.51,0
ORD1049270007,104927,2025-06-15,Beauty & Personal Care,2,482.34,0.0,964.69,1
ORD1049270008,104927,2025-06-15,Beauty & Personal Care,2,579.18,0.0,1158.35,0
ORD1049270009,104927,2025-07-07,Beauty & Personal Care,1,519.06,0.0,519.06,0
ORD1049270010,104927,2025-07-12,Beauty & Personal Care,1,684.13,0.0,684.13,0
ORD1049270011,104927,2025-08-03,Beauty & Personal Care,1,331.12,0.0,331.12,0
ORD1049280001,104928,2024-08-16,Fashion,1,1438.73,0.0,1438.73,0
ORD1049280002,104928,2024-08-18,Electronics,1,3127.07,0.0,3127.07,0
ORD1049280003,104928,2024-09-04,Toys & Games,1,804.0,10.0,723.6,0
ORD1049280004,104928,2024-09-12,Fashion,1,702.72,15.0,597.31,0
ORD1049280005,104928,2024-09-18,Sports & Outdoors,1,680.67,0.0,680.67,0
ORD1049280006,104928,2025-01-02,Electronics,2,4217.35,15.0,7169.49,1
ORD1049280007,104928,2025-04-05,Fashion,1,1497.91,0.0,1497.91,0
ORD1049280008,104928,2025-04-28,Toys & Games,2,500.93,5.0,951.76,0
ORD1049290001,104929,2025-07-30,Electronics,1,2696.69,0.0,2696.69,0
ORD1049300001,104930,2025-01-18,Fashion,1,1406.07,0.0,1406.07,0
ORD1049300002,104930,2025-06-02,Toys & Games,1,194.41,0.0,194.41,0
ORD1049300003,104930,2025-06-18,Fashion,1,1035.32,20.0,828.25,1
ORD1049300004,104930,2025-06-29,Fashion,1,1016.75,0.0,1016.75,0
ORD1049310001,104931,2024-05-09,Electronics,2,4490.29,0.0,8980.59,0
ORD1049310002,104931,2024-05-29,Electronics,1,3317.01,10.0,2985.31,0
ORD1049310003,104931,2024-08-21,Electronics,2,3122.87,5.0,5933.45,0
ORD1049310004,104931,2024-10-23,Electronics,1,2039.31,10.0,1835.38,1
ORD1049310005,104931,2024-12-25,Electronics,2,2682.56,0.0,5365.13,1
ORD1049310006,104931,2025-05-07,Electronics,1,4448.37,10.0,4003.53,0
ORD1049310007,104931,2025-05-12,Electronics,1,4003.67,0.0,4003.67,0
ORD1049320001,104932,2024-08-01,Electronics,1,4234.04,25.0,3175.53,0
ORD1049320002,104932,2024-09-10,Electronics,2,2432.72,20.0,3892.36,0
ORD1049320003,104932,2025-03-06,Electronics,2,1852.41,15.0,3149.1,0
ORD1049320004,104932,2025-07-23,Electronics,1,4941.24,0.0,4941.24,0
ORD1049320005,104932,2025-08-11,Grocery,1,501.3,20.0,401.04,0
ORD1049330001,104933,2024-09-10,Sports & Outdoors,1,1677.51,0.0,1677.51,0
ORD1049330002,104933,2024-10-06,Home & Kitchen,1,1914.23,5.0,1818.52,0
ORD1049330003,104933,2024-10-28,Home & Kitchen,1,2475.49,0.0,2475.49,0
ORD1049330004,104933,2024-10-30,Home & Kitchen,1,557.14,25.0,417.86,0
ORD1049330005,104933,2024-11-28,Fashion,1,999.06,0.0,999.06,1
ORD1049330006,104933,2024-12-11,Home & Kitchen,1,1248.26,0.0,1248.26,0
ORD1049330007,104933,2025-01-27,Home & Kitchen,2,1176.89,0.0,2353.77,0
ORD1049330008,104933,2025-02-01,Beauty & Personal Care,1,667.46,20.0,533.96,0
ORD1049330009,104933,2025-02-02,Home & Kitchen,3,2443.15,0.0,7329.45,0
ORD1049330010,104933,2025-03-29,Home & Kitchen,1,2082.27,5.0,1978.15,0
ORD1049330011,104933,2025-05-14,Electronics,1,3562.84,5.0,3384.7,0
ORD1049330012,104933,2025-05-30,Home & Kitchen,1,1666.03,5.0,1582.73,0
ORD1049330013,104933,2025-06-21,Grocery,1,413.75,0.0,413.75,0
ORD1049330014,104933,2025-07-18,Home & Kitchen,1,890.61,0.0,890.61,0
ORD1049330015,104933,2025-08-01,Home & Kitchen,1,962.77,15.0,818.35,0
ORD1049330016,104933,2025-08-09,Home & Kitchen,2,689.94,20.0,1103.91,0
ORD1049340001,104934,2023-12-01,Books,1,244.73,20.0,195.78,0
ORD1049340002,104934,2023-12-31,Books,1,495.24,10.0,445.71,0
ORD1049340003,104934,2024-01-08,Toys & Games,1,808.17,10.0,727.35,0
ORD1049340004,104934,2024-02-22,Books,1,425.54,25.0,319.16,0
ORD1049340005,104934,2024-03-11,Grocery,1,642.33,5.0,610.21,0
ORD1049340006,104934,2024-05-24,Books,2,249.3,10.0,448.74,0
ORD1049340007,104934,2024-06-12,Sports & Outdoors,2,1533.84,0.0,3067.68,0
ORD1049340008,104934,2024-06-19,Books,1,242.45,25.0,181.84,0
ORD1049340009,104934,2024-06-30,Books,3,404.76,25.0,910.71,0
ORD1049340010,104934,2024-08-30,Books,2,570.53,0.0,1141.07,0
ORD1049340011,104934,2024-09-04,Books,1,555.96,0.0,555.96,0
ORD1049340012,104934,2024-09-16,Books,3,219.94,5.0,626.83,0
ORD1049340013,104934,2024-10-14,Sports & Outdoors,1,1000.69,0.0,1000.69,0
ORD1049340014,104934,2024-11-29,Books,3,381.62,15.0,973.12,0
ORD1049340015,104934,2024-12-09,Books,3,644.44,0.0,1933.31,0
ORD1049340016,104934,2024-12-18,Books,2,256.16,10.0,461.1,0
ORD1049340017,104934,2024-12-19,Home & Kitchen,1,1183.67,25.0,887.75,0
ORD1049340018,104934,2025-02-05,Books,2,207.81,5.0,394.84,0
ORD1049340019,104934,2025-02-22,Books,1,604.25,20.0,483.4,0
ORD1049340020,104934,2025-03-01,Grocery,2,332.68,0.0,665.35,0
ORD1049340021,104934,2025-04-02,Books,1,461.56,0.0,461.56,0
ORD1049340022,104934,2025-06-29,Books,1,454.36,15.0,386.21,0
ORD1049340023,104934,2025-07-25,Beauty & Personal Care,1,601.08,0.0,601.08,0
ORD1049340024,104934,2025-08-10,Books,2,438.72,0.0,877.44,0
ORD1049340025,104934,2025-08-13,Books,1,274.88,5.0,261.14,0
ORD1049350001,104935,2025-05-15,Grocery,1,280.87,0.0,280.87,0
ORD1049350002,104935,2025-06-06,Books,1,310.5,0.0,310.5,1
ORD1049350003,104935,2025-08-09,Fashion,1,438.24,0.0,438.24,0
ORD1049360001,104936,2024-07-28,Beauty & Personal Care,2,657.96,0.0,1315.92,0
ORD1049360002,104936,2024-10-08,Fashion,2,1082.3,0.0,2164.6,0
ORD1049360003,104936,2024-10-22,Fashion,1,1361.98,0.0,1361.98,0
ORD1049360004,104936,2024-11-05,Toys & Games,2,585.15,0.0,1170.31,0
ORD1049360005,104936,2024-11-09,Fashion,2,1034.4,0.0,2068.79,0
ORD1049360006,104936,2024-11-29,Fashion,1,847.98,15.0,720.78,0
ORD1049360007,104936,2024-12-10,Fashion,1,1190.41,0.0,1190.41,0
ORD1049360008,104936,2024-12-25,Books,1,385.01,25.0,288.76,0
ORD1049360009,104936,2025-01-15,Fashion,1,558.72,0.0,558.72,0
ORD1049360010,104936,2025-01-22,Fashion,2,425.98,10.0,766.76,0
ORD1049360011,104936,2025-03-25,Books,1,385.0,0.0,385.0,0
ORD1049360012,104936,2025-04-13,Fashion,1,657.31,0.0,657.31,0
ORD1049360013,104936,2025-04-13,Fashion,1,898.05,25.0,673.54,0
ORD1049360014,104936,2025-05-20,Fashion,1,1494.88,0.0,1494.88,0
ORD1049360015,104936,2025-07-22,Fashion,1,412.58,0.0,412.58,0
ORD1049380001,104938,2023-02-22,Sports & Outdoors,1,1242.61,0.0,1242.61,0
ORD1049380002,104938,2023-03-12,Sports & Outdoors,1,942.71,0.0,942.71,0
ORD1049380003,104938,2023-04-14,Sports & Outdoors,1,1166.43,0.0,1166.43,0
ORD1049380004,104938,2023-04-28,Sports & Outdoors,1,1674.5,10.0,1507.05,0
ORD1049380005,104938,2023-06-08,Sports & Outdoors,1,1189.87,0.0,1189.87,0
ORD1049380006,104938,2023-07-05,Books,1,146.77,5.0,139.43,0
ORD1049380007,104938,2023-07-13,Sports & Outdoors,2,509.33,30.0,713.06,0
ORD1049380008,104938,2023-07-31,Sports & Outdoors,2,1504.98,20.0,2407.96,0
ORD1049380009,104938,2023-11-18,Sports & Outdoors,1,1233.55,0.0,1233.55,0
ORD1049380010,104938,2024-01-14,Electronics,1,3108.72,5.0,2953.29,0
ORD1049380011,104938,2024-03-14,Fashion,1,1292.3,0.0,1292.3,0
ORD1049380012,104938,2024-03-22,Sports & Outdoors,2,756.6,0.0,1513.19,0
ORD1049380013,104938,2024-04-18,Sports & Outdoors,1,1531.45,5.0,1454.88,0
ORD1049380014,104938,2024-05-30,Sports & Outdoors,1,1110.15,20.0,888.12,0
ORD1049380015,104938,2024-10-05,Home & Kitchen,1,891.01,0.0,891.01,0
ORD1049380016,104938,2024-11-12,Sports & Outdoors,1,1603.79,15.0,1363.22,0
ORD1049380017,104938,2024-11-16,Sports & Outdoors,1,578.63,15.0,491.84,0
ORD1049380018,104938,2024-12-28,Beauty & Personal Care,1,709.0,0.0,709.0,1
ORD1049380019,104938,2025-04-07,Sports & Outdoors,1,1033.39,0.0,1033.39,0
ORD1049380020,104938,2025-07-09,Beauty & Personal Care,1,498.78,0.0,498.78,0
ORD1049390001,104939,2024-08-24,Beauty & Personal Care,1,509.53,15.0,433.1,0
ORD1049390002,104939,2024-09-30,Beauty & Personal Care,2,543.75,10.0,978.76,0
ORD1049390003,104939,2024-10-13,Beauty & Personal Care,1,385.98,20.0,308.78,0
ORD1049390004,104939,2024-10-22,Books,1,503.53,0.0,503.53,0
ORD1049390005,104939,2024-11-11,Beauty & Personal Care,1,832.54,0.0,832.54,0
ORD1049390006,104939,2024-11-25,Books,1,198.69,0.0,198.69,0
ORD1049390007,104939,2025-01-01,Beauty & Personal Care,3,615.36,0.0,1846.08,0
ORD1049390008,104939,2025-01-05,Fashion,1,1215.69,0.0,1215.69,1
ORD1049390009,104939,2025-03-04,Beauty & Personal Care,1,523.61,25.0,392.71,0
ORD1049390010,104939,2025-04-11,Beauty & Personal Care,1,635.66,0.0,635.66,0
ORD1049390011,104939,2025-04-22,Beauty & Personal Care,1,449.57,0.0,449.57,1
ORD1049390012,104939,2025-06-08,Beauty & Personal Care,1,403.34,0.0,403.34,0
ORD1049390013,104939,2025-07-22,Beauty & Personal Care,1,855.86,10.0,770.27,0
ORD1049390014,104939,2025-08-30,Books,1,101.48,5.0,96.41,0
ORD1049400001,104940,2023-08-24,Grocery,1,644.99,0.0,644.99,0
ORD1049400002,104940,2023-09-07,Grocery,1,285.81,0.0,285.81,0
ORD1049400003,104940,2024-01-08,Home & Kitchen,1,1336.3,0.0,1336.3,0
ORD1049400004,104940,2024-04-02,Grocery,1,394.27,0.0,394.27,0
ORD1049400005,104940,2024-04-18,Sports & Outdoors,2,781.52,15.0,1328.58,0
ORD1049400006,104940,2024-05-09,Sports & Outdoors,1,808.59,0.0,808.59,0
ORD1049400007,104940,2024-06-01,Grocery,1,444.57,0.0,444.57,0
ORD1049400008,104940,2024-07-20,Fashion,1,846.8,0.0,846.8,0
ORD1049400009,104940,2024-08-11,Electronics,1,3631.89,0.0,3631.89,0
ORD1049400010,104940,2024-09-21,Grocery,1,660.09,0.0,660.09,0
ORD1049400011,104940,2024-10-16,Electronics,1,2862.6,10.0,2576.34,1
ORD1049400012,104940,2024-11-06,Grocery,2,429.55,10.0,773.18,0
ORD1049400013,104940,2025-02-15,Grocery,1,386.16,0.0,386.16,0
ORD1049400014,104940,2025-02-22,Books,1,333.4,25.0,250.05,0
ORD1049400015,104940,2025-03-21,Books,1,124.29,5.0,118.08,0
ORD1049400016,104940,2025-04-29,Grocery,1,64.29,0.0,64.29,0
ORD1049400017,104940,2025-05-25,Grocery,1,419.1,0.0,419.1,0
ORD1049400018,104940,2025-06-06,Grocery,1,440.61,15.0,374.52,0
ORD1049400019,104940,2025-06-13,Fashion,1,379.59,0.0,379.59,1
ORD1049400020,104940,2025-07-09,Grocery,1,109.52,0.0,109.52,0
ORD1049400021,104940,2025-08-05,Grocery,1,415.79,0.0,415.79,0
ORD1049400022,104940,2025-08-23,Beauty & Personal Care,1,739.33,0.0,739.33,0
ORD1049400023,104940,2025-08-27,Grocery,1,509.44,0.0,509.44,0
ORD1049420001,104942,2023-10-22,Grocery,1,432.74,15.0,367.83,0
ORD1049420002,104942,2023-11-11,Fashion,1,633.88,0.0,633.88,1
ORD1049420003,104942,2023-12-18,Home & Kitchen,1,1265.44,0.0,1265.44,0
ORD1049420004,104942,2024-03-04,Sports & Outdoors,2,1002.29,0.0,2004.58,0
ORD1049420005,104942,2024-04-05,Grocery,1,523.14,0.0,523.14,0
ORD1049420006,104942,2024-05-02,Grocery,1,432.32,0.0,432.32,0
ORD1049420007,104942,2024-05-16,Electronics,1,5157.36,0.0,5157.36,0
ORD1049420008,104942,2024-08-08,Grocery,1,725.61,0.0,725.61,0
ORD1049420009,104942,2024-08-09,Grocery,1,189.88,5.0,180.39,0
ORD1049420010,104942,2024-08-17,Grocery,1,367.27,0.0,367.27,0
ORD1049420011,104942,2024-10-30,Grocery,2,541.69,0.0,1083.39,0
ORD1049420012,104942,2024-11-05,Home & Kitchen,2,1595.7,0.0,3191.4,0
ORD1049420013,104942,2024-12-25,Grocery,1,326.13,0.0,326.13,0
ORD1049420014,104942,2025-02-12,Grocery,1,358.95,10.0,323.05,0
ORD1049430001,104943,2025-03-25,Electronics,1,3905.9,10.0,3515.31,0
ORD1049430002,104943,2025-06-04,Electronics,1,2355.7,0.0,2355.7,1
ORD1049430003,104943,2025-07-06,Electronics,1,4510.04,0.0,4510.04,0
ORD1049430004,104943,2025-08-14,Electronics,2,5393.73,15.0,9169.34,1
ORD1049440001,104944,2024-08-08,Toys & Games,1,904.28,15.0,768.64,1
ORD1049440002,104944,2024-08-15,Electronics,1,2553.37,0.0,2553.37,0
ORD1049440003,104944,2024-09-02,Toys & Games,1,709.32,0.0,709.32,0
ORD1049440004,104944,2024-09-03,Fashion,1,895.92,0.0,895.92,0
ORD1049440005,104944,2024-11-04,Toys & Games,1,549.27,0.0,549.27,0
ORD1049440006,104944,2024-11-06,Toys & Games,1,969.72,0.0,969.72,1
ORD1049440007,104944,2024-12-21,Toys & Games,1,839.04,10.0,755.14,0
ORD1049440008,104944,2024-12-28,Toys & Games,1,873.86,0.0,873.86,0
ORD1049440009,104944,2025-01-20,Home & Kitchen,1,2029.08,0.0,2029.08,0
ORD1049440010,104944,2025-01-22,Toys & Games,3,466.49,15.0,1189.54,0
ORD1049440011,104944,2025-02-09,Toys & Games,1,344.47,5.0,327.24,0
ORD1049440012,104944,2025-03-04,Toys & Games,3,880.42,0.0,2641.26,0
ORD1049440013,104944,2025-03-24,Home & Kitchen,1,1142.44,0.0,1142.44,0
ORD1049440014,104944,2025-05-15,Sports & Outdoors,2,1250.25,0.0,2500.5,0
ORD1049440015,104944,2025-05-17,Sports & Outdoors,1,1017.4,0.0,1017.4,0
ORD1049440016,104944,2025-05-30,Toys & Games,1,753.93,0.0,753.93,0
ORD1049440017,104944,2025-06-09,Fashion,1,800.4,0.0,800.4,0
ORD1049440018,104944,2025-07-12,Toys & Games,2,882.62,0.0,1765.25,0
ORD1049440019,104944,2025-07-14,Toys & Games,2,983.89,15.0,1672.61,0
ORD1049440020,104944,2025-08-01,Toys & Games,1,771.55,0.0,771.55,0
ORD1049450001,104945,2023-10-22,Home & Kitchen,1,1949.84,0.0,1949.84,0
ORD1049450002,104945,2023-10-26,Fashion,1,1078.48,5.0,1024.56,0
ORD1049450003,104945,2023-11-16,Home & Kitchen,2,1679.04,5.0,3190.18,0
ORD1049450004,104945,2023-11-21,Home & Kitchen,1,1568.23,0.0,1568.23,0
ORD1049450005,104945,2023-12-30,Home & Kitchen,2,1446.16,0.0,2892.33,1
ORD1049450006,104945,2024-02-28,Home & Kitchen,1,1303.22,0.0,1303.22,0
ORD1049450007,104945,2024-03-02,Home & Kitchen,1,1760.03,5.0,1672.03,0
ORD1049450008,104945,2024-03-25,Home & Kitchen,2,1033.0,0.0,2065.99,1
ORD1049450009,104945,2024-04-24,Home & Kitchen,1,643.19,30.0,450.23,0
ORD1049450010,104945,2024-05-16,Home & Kitchen,1,846.68,5.0,804.35,0
ORD1049450011,104945,2024-05-26,Home & Kitchen,1,2362.04,5.0,2243.93,0
ORD1049450012,104945,2024-07-04,Home & Kitchen,3,1085.36,0.0,3256.09,0
ORD1049450013,104945,2024-09-02,Beauty & Personal Care,2,705.68,15.0,1199.65,0
ORD1049450014,104945,2024-10-29,Home & Kitchen,1,1661.37,15.0,1412.16,1
ORD1049450015,104945,2024-11-09,Home & Kitchen,2,549.31,30.0,769.03,0
ORD1049450016,104945,2024-11-20,Home & Kitchen,1,1593.82,0.0,1593.82,0
ORD1049450017,104945,2024-12-10,Electronics,1,4610.62,10.0,4149.55,0
ORD1049450018,104945,2024-12-23,Beauty & Personal Care,1,670.73,0.0,670.73,0
ORD1049450019,104945,2025-03-02,Electronics,1,2908.25,15.0,2472.02,0
ORD1049450020,104945,2025-04-13,Home & Kitchen,1,1666.19,0.0,1666.19,0
ORD1049450021,104945,2025-04-23,Home & Kitchen,1,1252.15,0.0,1252.15,0
ORD1049450022,104945,2025-05-23,Fashion,1,679.81,15.0,577.84,0
ORD1049450023,104945,2025-05-23,Home & Kitchen,1,419.03,10.0,377.13,0
ORD1049450024,104945,2025-06-16,Toys & Games,1,384.15,15.0,326.52,0
ORD1049450025,104945,2025-07-19,Home & Kitchen,1,2016.16,15.0,1713.73,1
ORD1049450026,104945,2025-08-24,Home & Kitchen,1,1794.54,0.0,1794.54,0
ORD1049460001,104946,2024-07-25,Grocery,1,175.16,25.0,131.37,0
ORD1049460002,104946,2024-07-29,Grocery,1,705.59,0.0,705.59,0
ORD1049460003,104946,2024-08-25,Grocery,1,209.71,0.0,209.71,0
ORD1049460004,104946,2024-08-26,Toys & Games,1,869.82,10.0,782.84,0
ORD1049460005,104946,2024-09-04,Grocery,1,491.64,0.0,491.64,0
ORD1049460006,104946,2024-11-22,Grocery,1,493.52,0.0,493.52,0
ORD1049460007,104946,2024-12-05,Grocery,1,469.33,0.0,469.33,1
ORD1049460008,104946,2024-12-17,Toys & Games,1,774.08,0.0,774.08,0
ORD1049460009,104946,2024-12-22,Home & Kitchen,1,1103.03,0.0,1103.03,0
ORD1049460010,104946,2025-01-11,Grocery,1,630.42,0.0,630.42,1
ORD1049460011,104946,2025-04-22,Grocery,1,156.74,0.0,156.74,0
ORD1049470001,104947,2023-12-25,Electronics,1,3578.0,0.0,3578.0,1
ORD1049470002,104947,2024-02-06,Sports & Outdoors,1,322.4,20.0,257.92,0
ORD1049470003,104947,2024-02-14,Electronics,1,3030.22,0.0,3030.22,0
ORD1049470004,104947,2024-03-20,Electronics,2,2592.85,0.0,5185.7,0
ORD1049470005,104947,2024-03-25,Toys & Games,1,842.66,0.0,842.66,0
ORD1049470006,104947,2024-04-12,Electronics,1,3846.6,0.0,3846.6,1
ORD1049470007,104947,2024-04-13,Electronics,2,4405.61,25.0,6608.41,0
ORD1049470008,104947,2024-04-15,Fashion,1,937.96,25.0,703.47,0
ORD1049470009,104947,2024-05-17,Electronics,1,3390.86,0.0,3390.86,0
ORD1049470010,104947,2024-05-29,Fashion,1,1053.66,0.0,1053.66,0
ORD1049470011,104947,2024-05-31,Electronics,1,3113.81,0.0,3113.81,0
